grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,y,x,norm_x_jitter,norm_y_jitter,norm_x,norm_y
Shot Chart Detail,21900088,142,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,2,6,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,1,20191103,SAS,LAL,512,242,242.0079065516085,512.0062317035364,0.5010467492745114,0.9292268186305385
Shot Chart Detail,21900088,178,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,11,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-81,134,1,0,20191103,SAS,LAL,387,160,160.00042049849654,387.00142274481806,0.33126062580203647,0.7023588358801133
Shot Chart Detail,21900088,184,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,10,30,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-22,1,0,20191103,SAS,LAL,543,9,9.005468230652742,543.006200101179,0.018644682510408885,0.9854878565400693
Shot Chart Detail,21900088,526,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,10,21,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,136,-15,1,1,20191103,SAS,LAL,536,377,377.00724619075805,536.0017073424403,0.7805458005419834,0.9727755844634822
Shot Chart Detail,21900088,624,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,3,50,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,231,76,1,0,20191103,SAS,LAL,445,472,472.0068233779238,445.00524134552745,0.9772304048192897,0.8076284605239958
Shot Chart Detail,21900088,629,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,3,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,168,-10,1,1,20191103,SAS,LAL,531,409,409.00493898028344,531.0005387729958,0.8467929747972479,0.9636990934532892
Shot Chart Detail,21900088,634,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,3,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-217,137,1,1,20191103,SAS,LAL,384,24,24.007457296679984,384.005777374056,0.049704402671170524,0.6969221168613683
Shot Chart Detail,21900088,658,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,4,1,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-207,160,1,0,20191103,SAS,LAL,361,34,34.007449460954916,361.007077623479,0.0704081211491123,0.6551823737126132
Shot Chart Detail,21900100,16,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,10,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-98,178,1,0,20191105,CHI,LAL,343,143,143.00836585369976,343.00711532760823,0.2960807266632672,0.6225147094070225
Shot Chart Detail,21900100,80,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,1,5,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,5,1,0,20191105,CHI,LAL,516,254,254.0041096467785,516.0095612484286,0.5258833699044658,0.9364923574982055
Shot Chart Detail,21900100,278,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,3,16,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,13,1,1,20191105,CHI,LAL,508,236,236.00562993619724,508.0094267603512,0.48861979500987096,0.9219731210931357
Shot Chart Detail,21900100,318,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,1,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,97,235,1,0,20191105,CHI,LAL,286,338,338.0013220591578,286.0041463080302,0.6997889700438906,0.5190615006866495
Shot Chart Detail,21900100,341,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,3,10,52,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,4,1,1,20191105,CHI,LAL,517,235,235.00348699279508,517.0042788250197,0.48654498484662134,0.9382976446058571
Shot Chart Detail,21900100,372,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,3,7,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,46,1,1,20191105,CHI,LAL,475,16,16.004624178175337,475.00477919574115,0.03313554929712566,0.862073843003406
Shot Chart Detail,21900100,418,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,3,5,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,13,1,0,20191105,CHI,LAL,508,233,233.0052170830664,508.00253215099315,0.48240781983945613,0.9219606082455906
Shot Chart Detail,21900025,415,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,5,40,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,21,1,1,20191025,LAL,UTA,500,252,252.00636322137314,500.00916793041296,0.5217472887053557,0.9074536590232504
Shot Chart Detail,21900025,472,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,2,4,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-13,87,1,0,20191025,LAL,UTA,434,228,228.0031480150731,434.0012179370534,0.4720516687455654,0.7876575440959455
Shot Chart Detail,21900025,662,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,0,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,6,1,0,20191025,LAL,UTA,515,257,257.0008703341685,515.0066816963492,0.5320877837278225,0.934672257433119
Shot Chart Detail,21900040,453,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,5,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,76,272,1,1,20191027,LAL,CHA,249,317,317.0068863727133,249.00878642315865,0.6563226473793351,0.45191958240270136
Shot Chart Detail,21900040,501,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,2,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,82,267,1,0,20191027,LAL,CHA,254,323,323.004348664692,254.00984088016116,0.6687396341964643,0.4609958663131857
Shot Chart Detail,21900040,541,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,11,17,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,13,1,1,20191027,LAL,CHA,508,236,236.0007724188941,508.008955994745,0.48860973813491604,0.9219722667128577
Shot Chart Detail,21900054,271,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,6,13,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,62,256,1,0,20191029,LAL,MEM,265,303,303.008568987694,265.00001417849523,0.6273409024396047,0.48094164653588123
Shot Chart Detail,21900054,276,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,5,53,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-35,58,1,0,20191029,LAL,MEM,463,206,206.0018859107599,463.00639086685067,0.426500839376477,0.8402982794942407
Shot Chart Detail,21900054,306,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,3,55,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,0,112,1,0,20191029,LAL,MEM,409,241,241.0017799233057,409.0070152852559,0.4989636913957304,0.7422962145334866
Shot Chart Detail,21900054,327,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,1,44,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,233,74,1,0,20191029,LAL,MEM,447,474,474.0099590546717,447.00128252791535,0.981377643781403,0.8112510238502169
Shot Chart Detail,21900074,149,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,3,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-4,174,1,0,20191101,DAL,LAL,347,237,237.00657892791003,347.00643015945644,0.49069213324721833,0.6297729620762049
Shot Chart Detail,21900074,166,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,1,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,121,234,1,1,20191101,DAL,LAL,287,362,362.001908033016,287.0080231882179,0.7494791465105864,0.52088341077663
Shot Chart Detail,21900074,471,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,3,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,1,20191101,DAL,LAL,517,241,241.00581499762603,517.0074602028354,0.498972045506553,0.9383034184058687
Shot Chart Detail,21900074,537,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,10,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,190,152,1,0,20191101,DAL,LAL,369,431,431.0035191119942,369.00099724833433,0.8923382514814128,0.6696903309237544
Shot Chart Detail,21900074,550,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,9,3,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,1,20191101,DAL,LAL,514,243,243.00086980048613,514.0046866441718,0.5031025540417541,0.9328537626239435
Shot Chart Detail,21900088,174,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,11,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,116,231,1,0,20191103,SAS,LAL,290,357,357.00046944490884,290.0010364705463,0.7391243007455256,0.5263153528864036
Shot Chart Detail,21900088,201,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,9,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,-2,1,0,20191103,SAS,LAL,523,269,269.00533277581115,523.0059646149873,0.5569415042895942,0.9491899483469195
Shot Chart Detail,21900088,473,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,1,49,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,-3,1,1,20191103,SAS,LAL,524,265,265.0048517977764,524.0041197081343,0.5486590146051037,0.951001474114133
Shot Chart Detail,21900100,144,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,0,36,Missed Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20191105,CHI,LAL,527,241,241.00337493764428,527.0060967208568,0.49896699367110137,0.9564496842655074
Shot Chart Detail,21900100,221,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,7,40,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-8,1,1,20191105,CHI,LAL,529,469,469.00980474566967,529.009378654174,0.9710254569537295,0.9600853886426257
Shot Chart Detail,21900100,491,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,1,0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,-11,1,0,20191105,CHI,LAL,532,121,121.00096509967437,532.0050849273337,0.2505171879966725,0.9655222181915509
Shot Chart Detail,21900100,504,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,0,1,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,45,206,405,1,0,20191105,CHI,LAL,116,447,447.0050777801933,116.00487776602135,0.9254674540280113,0.21053424126009512
Shot Chart Detail,21900100,520,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,10,48,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,19,39,1,0,20191105,CHI,LAL,482,260,260.00703699966857,482.0090199025792,0.5383116714387185,0.8747856576375416
Shot Chart Detail,21900100,585,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,7,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,14,1,0,20191105,CHI,LAL,507,478,478.00714290141,507.0042196933548,0.98965330717273,0.9201487968816467
Shot Chart Detail,21900100,595,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,6,36,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,15,1,1,20191105,CHI,LAL,506,249,249.00494229767384,506.00993249080295,0.5155332264523799,0.9183442908486669
Shot Chart Detail,21900100,626,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,3,35,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-237,48,1,0,20191105,CHI,LAL,473,4,4.007805681732406,473.00116148078627,0.008297654556702302,0.85843752922491
Shot Chart Detail,21900002,152,1626188,Quinn Cook,1610612747,Los Angeles Lakers,1,2,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,10,1,1,20191022,LAC,LAL,511,228,228.00800011240207,511.0019115149203,0.4720617143991496,0.9274041039915992
Shot Chart Detail,21900002,169,1626188,Quinn Cook,1610612747,Los Angeles Lakers,1,0,44,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,107,146,1,0,20191022,LAC,LAL,375,348,348.0098410702655,375.00834731381127,0.7205103422792984,0.6805929146113985
Shot Chart Detail,21900002,276,1626188,Quinn Cook,1610612747,Los Angeles Lakers,2,3,55,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,25,1,0,20191022,LAC,LAL,496,1,1.003274685704332,496.003271439459,0.002077153292487012,0.9001834614718118
Shot Chart Detail,21900002,496,1626188,Quinn Cook,1610612747,Los Angeles Lakers,3,0,57,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,17,1,0,20191022,LAC,LAL,504,237,237.00789421739168,504.00209387110027,0.49069485638766663,0.9147003166597156
Shot Chart Detail,21900002,519,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,11,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-133,226,1,0,20191022,LAC,LAL,295,108,108.00699789737284,295.0026853398097,0.22361482302991298,0.5353927155802698
Shot Chart Detail,21900002,524,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,10,54,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,42,1,0,20191022,LAC,LAL,479,482,482.0031812523817,479.00639311076156,0.9979265989600117,0.8693362682189552
Shot Chart Detail,21900002,593,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,5,23,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-116,122,1,1,20191022,LAC,LAL,399,125,125.00327303219296,399.00885702156023,0.25880346015925737,0.7241508166452086
Shot Chart Detail,21900025,265,1626188,Quinn Cook,1610612747,Los Angeles Lakers,2,4,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,32,1,0,20191025,LAL,UTA,489,274,274.0028812517908,489.00436489053163,0.5672882960697108,0.8874813276623976
Shot Chart Detail,21900025,306,1626188,Quinn Cook,1610612747,Los Angeles Lakers,2,2,31,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-114,70,1,1,20191025,LAL,UTA,451,127,127.0038504287598,451.00066661125044,0.2629454025259549,0.8185094022021251
Shot Chart Detail,21900025,463,1626188,Quinn Cook,1610612747,Los Angeles Lakers,3,2,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,111,248,1,0,20191025,LAL,UTA,273,352,352.0014565684177,273.0076972617517,0.7287744771094405,0.49547458269038575
Shot Chart Detail,21900025,495,1626188,Quinn Cook,1610612747,Los Angeles Lakers,3,0,42,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,11,1,0,20191025,LAL,UTA,510,254,254.0071425656448,510.0079984122926,0.5258896491792235,0.9256002769028603
Shot Chart Detail,21900025,531,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,10,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,9,174,1,0,20191025,LAL,UTA,347,250,250.00981657543792,347.0055199528958,0.5176136914978303,0.6297713101659462
Shot Chart Detail,21900025,543,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,9,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-138,113,1,0,20191025,LAL,UTA,408,103,103.00081639726335,408.00179100961515,0.21325015766567146,0.7404718590904757
Shot Chart Detail,21900025,630,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,3,29,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-1,1,1,20191025,LAL,UTA,522,246,246.00559469543882,522.001214502948,0.5093234567491587,0.9473664534511198
Shot Chart Detail,21900025,657,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,0,58,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,16,1,0,20191025,LAL,UTA,505,226,226.00669080007964,505.0012383600595,0.46791825669348935,0.9165136380557048
Shot Chart Detail,21900040,156,1626188,Quinn Cook,1610612747,Los Angeles Lakers,1,0,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,21,1,0,20191027,LAL,CHA,500,238,238.00320625068747,500.00273616353354,0.49275552401585554,0.9074419861765047
Shot Chart Detail,21900040,264,1626188,Quinn Cook,1610612747,Los Angeles Lakers,2,5,55,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,0,1,1,20191027,LAL,CHA,521,248,248.000179984017,521.0071394079304,0.5134529932144466,0.9455623323665978
Shot Chart Detail,21900040,301,1626188,Quinn Cook,1610612747,Los Angeles Lakers,2,3,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-144,214,1,1,20191027,LAL,CHA,307,97,97.00878365921815,307.002170058084,0.20084441205296044,0.5571702688980662
Shot Chart Detail,21900040,467,1626188,Quinn Cook,1610612747,Los Angeles Lakers,3,4,28,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,74,163,1,0,20191027,LAL,CHA,358,315,315.00176821821776,358.00305195120717,0.6521713039478879,0.6497304455022044
Shot Chart Detail,21900040,528,1626188,Quinn Cook,1610612747,Los Angeles Lakers,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,42,-181,379,1,0,20191027,LAL,CHA,142,60,60.00144743458532,142.0052876339601,0.12422540493507953,0.25772171017876283
Shot Chart Detail,21900040,603,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,7,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,214,1,0,20191027,LAL,CHA,307,368,368.00869373789294,307.0056600621994,0.761915436274431,0.5571766028159374
Shot Chart Detail,21900040,634,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,4,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,149,237,1,1,20191027,LAL,CHA,284,390,390.0057610329492,284.0009238296678,0.8074575808217218,0.5154259042127852
Shot Chart Detail,21900040,676,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,1,19,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,3,116,1,1,20191027,LAL,CHA,405,244,244.00239136458882,405.00385860104535,0.5051760777177872,0.7350309893861834
Shot Chart Detail,21900040,692,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,0,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,17,1,1,20191027,LAL,CHA,504,255,255.00375813962782,504.00026607889663,0.5279530156234684,0.9146969994470934
Shot Chart Detail,21900054,140,1626188,Quinn Cook,1610612747,Los Angeles Lakers,1,2,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,103,118,1,1,20191029,LAL,MEM,403,344,344.0077396336841,403.0011337755341,0.7122244976404235,0.7313962960895599
Shot Chart Detail,21900054,152,1626188,Quinn Cook,1610612747,Los Angeles Lakers,1,2,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,6,1,0,20191029,LAL,MEM,515,474,474.0078444287329,515.0036374532214,0.9813732657159602,0.9346667325152924
Shot Chart Detail,21900054,197,1626188,Quinn Cook,1610612747,Los Angeles Lakers,2,10,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,155,204,1,0,20191029,LAL,MEM,317,396,396.00871502628684,317.00655825695463,0.8198859375116503,0.5753269733339689
Shot Chart Detail,21900054,206,1626188,Quinn Cook,1610612747,Los Angeles Lakers,2,9,52,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-35,175,1,0,20191029,LAL,MEM,346,206,206.00655657704795,346.00809284367597,0.42651050940004737,0.6279611055978643
Shot Chart Detail,21900054,495,1626188,Quinn Cook,1610612747,Los Angeles Lakers,3,2,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,130,140,1,1,20191029,LAL,MEM,381,371,371.0027979335744,381.0087560105984,0.7681143501678308,0.6914829005892
Shot Chart Detail,21900054,533,1626188,Quinn Cook,1610612747,Los Angeles Lakers,3,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-138,219,1,0,20191029,LAL,MEM,302,103,103.00996539539628,302.00253371316296,0.2132690995086837,0.5480965586823854
Shot Chart Detail,21900054,690,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,2,49,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-230,95,1,1,20191029,LAL,MEM,426,11,11.002171130744099,426.0041106379877,0.022778603222393633,0.7731438016576295
Shot Chart Detail,21900054,722,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,0,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,144,214,1,0,20191029,LAL,MEM,307,385,385.00331624472733,307.0021706007807,0.7971006518466378,0.5571702698829922
Shot Chart Detail,21900088,247,1626188,Quinn Cook,1610612747,Los Angeles Lakers,2,6,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,136,129,1,0,20191103,SAS,LAL,392,377,377.00093571953965,392.00113969274946,0.7805327355097891,0.7114326923801052
Shot Chart Detail,21900088,278,1626188,Quinn Cook,1610612747,Los Angeles Lakers,2,3,15,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-19,258,1,0,20191103,SAS,LAL,263,222,222.00969756767913,263.00371035142706,0.45964298794503045,0.477318606542648
Shot Chart Detail,21900100,121,1626188,Quinn Cook,1610612747,Los Angeles Lakers,1,3,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-78,243,1,0,20191105,CHI,LAL,278,163,163.00865316533682,278.00256306085936,0.33748879090729633,0.5045396349663096
Shot Chart Detail,21900100,134,1626188,Quinn Cook,1610612747,Los Angeles Lakers,1,1,45,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-19,1,1,20191105,CHI,LAL,540,6,6.00724187013937,540.00632345897,0.012437234196301768,0.9800434582966158
Shot Chart Detail,21900100,138,1626188,Quinn Cook,1610612747,Los Angeles Lakers,1,1,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,1,20191105,CHI,LAL,511,261,261.0013286218857,511.00677103134836,0.5403702264348815,0.9274129234018151
Shot Chart Detail,21900100,200,1626188,Quinn Cook,1610612747,Los Angeles Lakers,2,9,23,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-4,1,1,20191105,CHI,LAL,525,254,254.00648699003125,525.0088599462491,0.5258882918928657,0.9528249510900033
Shot Chart Detail,21900100,500,1626188,Quinn Cook,1610612747,Los Angeles Lakers,3,0,17,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,4,1,0,20191105,CHI,LAL,517,78,78.00093078035741,517.0082887861521,0.16149105772934716,0.9383049221802208
Shot Chart Detail,21900100,516,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,11,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-2,205,1,0,20191105,CHI,LAL,316,239,239.00877438743856,316.001434555504,0.49483742560854466,0.5735028004204448
Shot Chart Detail,21900100,564,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,8,53,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,1,1,1,20191105,CHI,LAL,520,19,19.00388324656156,520.0010590453777,0.03934513570221507,0.9437364232336738
Shot Chart Detail,21900100,605,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,6,9,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-11,1,1,20191105,CHI,LAL,532,11,11.002078937567308,532.008143696575,0.022778412348086283,0.9655277694724437
Shot Chart Detail,21900100,650,1626188,Quinn Cook,1610612747,Los Angeles Lakers,4,1,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,1,20191105,CHI,LAL,518,232,232.00448994784938,518.0002099509256,0.4803359409279117,0.9401051341526573
Shot Chart Detail,21900002,146,203584,Troy Daniels,1610612747,Los Angeles Lakers,1,2,55,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,10,1,1,20191022,LAC,LAL,511,475,475.00210119430574,511.0041842279557,0.9834317485458517,0.9274082286794892
Shot Chart Detail,21900002,194,203584,Troy Daniels,1610612747,Los Angeles Lakers,2,10,1,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-110,241,1,0,20191022,LAC,LAL,280,131,131.00819463549445,280.0065465680496,0.2712358905366544,0.5081766126116377
